Date,Close,Volume,Log_Returns,Realised_Volatility,RSI,MACD,MACD_Signal,Normalised_Volume,Momentum
2018-01-31,2823.81005859375,4276270000,0.0004888658586947881,0.005595924825747651,68.13860940609027,15.001973618801912,14.427999641001703,1.9335275716623186,21.25
2018-02-01,2821.97998046875,3977380000,-0.0006482983520233253,0.005548048866108538,64.25797191185163,13.4898476455528,14.238974482422401,0.8537192319864987,23.949951171875
2018-02-02,2762.1298828125,4340220000,-0.021436680516698812,0.007595021738684919,44.80409127499829,8.091104120904674,13.002099187071037,1.7656858614815398,-48.170166015625
2018-02-05,2648.93994140625,5310840000,-0.041842540938381426,0.012022508843836146,30.994716528428683,-3.9789396546098033,9.589777183677286,3.142981234502287,-184.030029296875
2018-02-06,2695.139892578125,5917350000,0.017290573348937088,0.012742151040741704,34.889136008868846,-10.107099582869523,5.635462853202352,3.048250383906544,-143.989990234375
2018-02-07,2681.659912109375,4646300000,-0.005014138223752627,0.012761240209990869,34.03220813886645,-15.705631927147351,1.3543048911369377,0.9421528194331065,-155.880126953125
2018-02-08,2581.0,5333840000,-0.0382590522458017,0.01520463929001374,24.67864813028453,-27.019139303687098,-4.334137758212258,1.7436170585351447,-258.25
2018-02-09,2619.550048828125,5690110000,0.014825645199524345,0.015575167897462813,27.230844245146983,-32.76919436875323,-10.032170678910605,1.913181887401515,-253.320068359375
2018-02-12,2656.0,4069220000,0.013818665678186272,0.015879976278727087,31.64848069677545,-34.24694003882587,-14.882630273570111,-0.2557079428970113,-197.530029296875
2018-02-13,2662.93994140625,3503540000,0.0026095219802775584,0.01591614908139744,32.68887604363643,-34.49902946250495,-18.810772916414678,-0.9335358641154088,-159.489990234375
2018-02-14,2698.6298828125,4011940000,0.013313439808897013,0.0160889949281646,36.9380205697035,-31.685945842959427,-21.388360220546456,-0.2846484218999112,-125.18017578125
2018-02-15,2731.199951171875,3696140000,0.01199686177677526,0.016386367160616467,36.81476213306552,-26.72391807330905,-22.45631791435621,-0.699822773063556,-90.780029296875
2018-02-16,2732.219970703125,3646920000,0.0003733996499216942,0.01633895010720727,38.31107301209717,-22.461269171845288,-22.457308793898548,-0.7566539099643675,-29.909912109375
2018-02-20,2716.260009765625,3646920000,-0.005858517106837343,0.01621117130840087,39.46246126617564,-20.057779974473306,-21.977159565430433,-0.7742915842374374,67.320068359375
2018-02-21,2701.330078125,3789040000,-0.005511664483310908,0.016195553931149916,38.162063897926416,-19.06438587246612,-21.394368418662527,-0.6105889395164721,6.190185546875
2018-02-22,2703.9599609375,3720620000,0.0009730774855778604,0.0162087812526411,38.61073650303597,-17.870057330502732,-20.689277385908422,-0.6707305971176107,22.300048828125
2018-02-23,2747.300048828125,3200360000,0.015901278245121022,0.016711677947343514,48.52177535891536,-13.45654295356644,-19.242354856874925,-1.2643826105681184,166.300048828125
2018-02-26,2779.60009765625,3436590000,0.011688438620627399,0.01670817212674973,65.52817089390624,-7.398686384093253,-16.873129093379035,-0.958628113846126,160.050048828125
2018-02-27,2744.280029296875,3752070000,-0.012788311441467541,0.016858978603001597,55.995041412899475,-5.26149769373751,-14.55041688668932,-0.5722535443737999,88.280029296875
2018-02-28,2713.830078125,4244570000,-0.011157806083656078,0.01686463652484756,53.76867692895546,-5.854402483565082,-12.810982795615404,0.043686250678103916,50.89013671875
2018-03-01,2677.669921875,4514490000,-0.013413965854876449,0.017043880695295215,63.34077257614779,-9.022593753812089,-12.053224408561773,0.3732597230615339,-20.9599609375
2018-03-02,2691.25,3891250000,0.005058785485198549,0.017126854073924627,60.62725032477049,-10.355561206244147,-11.713662881398204,-0.4168516443988638,-39.949951171875
2018-03-05,2720.93994140625,3733640000,0.01097161761052657,0.01675725445074831,59.822119616913916,-8.992020144578419,-11.169297286431622,-0.5742436372013755,-11.280029296875
2018-03-06,2728.1201171875,3389030000,0.0026353829319968104,0.013687038416466438,59.851295902703974,-7.266512060535661,-10.388697741370699,-0.9203160714051577,11.860107421875
2018-03-07,2726.800048828125,3406690000,-0.000483991825716375,0.01317331991587799,54.7512437606083,-5.934415481764063,-9.49780248548824,-0.8678148995134619,25.469970703125
2018-03-08,2738.969970703125,3206040000,0.004453148208884627,0.01313160457782471,51.407355784282686,-3.878592409081648,-8.37392130866355,-1.0665717680038806,35.010009765625
2018-03-09,2786.570068359375,3376870000,0.017229546741207587,0.009835913716392548,58.42296673310662,1.4784468614752768,-6.40339274431651,-0.7519314013720774,39.27001953125
2018-03-12,2783.02001953125,3216960000,-0.001274797337998416,0.009543275216670958,60.76009138536339,5.380278101150452,-4.046606017122827,-1.2942977450578188,3.419921875
2018-03-13,2765.31005859375,3324290000,-0.006383910414314703,0.00940910538535722,60.220428220428225,6.99202353479086,-1.8388407188909912,-0.8958438516969036,21.030029296875
2018-03-14,2749.47998046875,3394630000,-0.005740969825188786,0.009565385587229474,56.977302902887324,6.936605578638137,-0.08372640955668147,-0.671781333802289,35.64990234375
2018-03-15,2747.330078125,3543710000,-0.0007822363990965508,0.00916786343306265,50.00526810364544,6.645555168051942,1.2621452731030731,-0.18540672146754755,69.66015625
2018-03-16,2752.010009765625,5429140000,0.0017019979472317418,0.008793030472184039,44.64041977821642,6.708640713200111,2.3514543112908735,3.272742838647791,60.760009765625
2018-03-19,2712.919921875,3327460000,-0.014306040541373417,0.009386221187704255,43.99600640545642,3.612104897547397,2.6035862709985373,-0.6517244216154138,-8.02001953125
2018-03-20,2716.93994140625,3272590000,0.0014807086617189258,0.009302805493316108,50.66243281023781,1.4613506846744713,2.3751378182225733,-0.7090680831857135,-11.18017578125
2018-03-21,2711.929931640625,3434780000,-0.0018456921256294063,0.009224013347528415,58.41437163089948,-0.6343293039021773,1.7732415788461373,-0.3776214992010122,-14.8701171875
2018-03-22,2643.68994140625,3765460000,-0.025484886972854417,0.010859046773029927,40.79150878466786,-7.644405056148571,-0.1102947952990306,0.22423676959954736,-95.280029296875
2018-03-23,2588.260009765625,3829380000,-0.02118980731175066,0.010964582368296266,26.639230456428606,-17.41907018858865,-3.572060235558713,0.2883511390655158,-198.31005859375
2018-03-26,2658.550048828125,3538080000,0.02679504070603539,0.012448310568738937,39.97809635213525,-19.330054188666963,-6.7236665727782645,-0.2642959037130234,-124.469970703125
2018-03-27,2612.6201171875,3761320000,-0.0174272856453219,0.012696220059067622,35.42507711591165,-24.23402996152754,-10.225745959179424,0.1518606559870696,-152.68994140625
2018-03-28,2605.0,3875720000,-0.0029209188994626773,0.012531698075355206,32.69793103274314,-28.401385716372715,-13.860879481443995,0.4109796254771527,-144.47998046875
2018-03-29,2640.8701171875,3572360000,0.013675777493843445,0.01270122046129957,30.595081942693113,-28.50478883424603,-16.78966494268493,-0.08755921481885848,-106.4599609375
2018-04-02,2581.8798828125,3635780000,-0.022590682343495868,0.013520664855069706,26.658314464382457,-32.92929071285789,-20.017593262662405,0.07151889974109965,-170.130126953125
2018-04-03,2614.449951171875,3395840000,0.012535961315741067,0.013604374118482374,33.07682490437763,-33.440472011448946,-22.702171118840752,-0.39563463404066834,-98.469970703125
2018-04-04,2644.68994140625,3369230000,0.01150010234644679,0.013904315984128803,38.6130056125822,-31.06339800829528,-24.374417546417753,-0.4488541098374937,-72.25
2018-04-05,2662.840087890625,3230430000,0.006839421401651201,0.014029813400746419,41.127435673004896,-27.407993834583067,-24.98113310872404,-0.7132381482750002,-49.08984375
2018-04-06,2604.469970703125,3312390000,-0.022164067057064987,0.014712493432010712,36.07642066478476,-28.861043614517257,-25.757115521621607,-0.5588792468453945,-39.219970703125
2018-04-09,2613.159912109375,3076140000,0.0033309949675928295,0.014043707229638382,40.01242650786286,-28.98070314985489,-26.401833254472557,-0.9968143966272361,24.89990234375
2018-04-10,2656.8701171875,3579130000,0.01658859899631407,0.014724960245049384,44.428805750208994,-25.274355203835967,-26.176337586368025,-0.008811290342297173,-1.679931640625
2018-04-11,2642.18994140625,3054520000,-0.005540685772461173,0.014713913048743683,43.64591799918765,-23.248153872507828,-25.59070072313747,-1.0410859088379214,29.56982421875
2018-04-12,2663.989990234375,3045330000,0.008216898697657044,0.014871154951367689,52.02054443331491,-19.664005334868307,-24.40536145043552,-0.9991170555333647,58.989990234375
2018-04-13,2656.300048828125,2988540000,-0.0028907998267066345,0.014872680699845521,57.483488592655604,-17.242855168642564,-22.972860005501918,-1.0251138417267538,15.429931640625
2018-04-16,2677.840087890625,3020740000,0.008076336801563068,0.01501668084584135,52.37649230073281,-13.437388817579176,-21.065765567076884,-1.3496841686666778,95.960205078125
2018-04-17,2706.389892578125,3286190000,0.01060507161386675,0.01491969671887263,62.06908470899215,-8.033024712666702,-18.45921717659358,-0.40719806036351597,91.93994140625
2018-04-18,2708.639892578125,3412030000,0.0008310204075532664,0.014916733938241214,63.52645105950174,-3.52849583062698,-15.47307270613452,0.010098680046354272,63.949951171875
2018-04-19,2693.1298828125,3375120000,-0.00574258179583257,0.014965379630600316,57.20345998683525,-1.1928992485031813,-12.617037860611157,-0.10966514745985877,30.289794921875
2018-04-20,2670.139892578125,3428260000,-0.008573177188352708,0.013910944923155444,63.50613339470339,-1.1785277104299894,-10.329335731892801,0.143918764983704,65.669921875
2018-04-23,2670.2900390625,3030390000,5.623011118453955e-05,0.012945326349704599,59.486270433839856,-1.1418846403416865,-8.49184545017312,-1.2224307714227702,57.130126953125
2018-04-24,2634.56005859375,3716020000,-0.013470888006475166,0.011903352324169903,48.31061933642991,-3.9438684669717077,-7.582250028421651,1.3221783330573527,-22.31005859375
2018-04-25,2639.39990234375,3563680000,0.0018353742328236348,0.0112171694406495,45.90922066799885,-5.7088699402283964,-7.20757400250806,0.8331122793550404,-2.7900390625
2018-04-26,2666.93994140625,3690920000,0.010380144187376953,0.011395932375912975,62.21690658645468,-4.833989656349331,-6.732857124888793,1.4577808224748992,2.949951171875
2018-04-27,2669.909912109375,3234510000,0.001113005271363815,0.011010330723032901,61.352261583362306,-3.8569652674214012,-6.1576787452652955,-0.37200355495487936,13.60986328125
2018-04-30,2648.050048828125,3749510000,-0.008221192548921247,0.00982620117817404,48.06662121359696,-4.788404999936574,-5.88382399310285,1.7204388754156896,-29.7900390625
2018-05-01,2654.800048828125,3562820000,0.0025458021710273926,0.00947059672992799,52.863724821609765,-4.925947846676991,-5.69224876208464,0.9051695000812642,-51.58984375
2018-05-02,2635.669921875,4047020000,-0.007231951201402355,0.009277435556237716,43.489632149820565,-6.501399980858423,-5.854079007010563,2.2822822751252696,-72.969970703125
2018-05-03,2629.72998046875,3867530000,-0.002256217585064076,0.009137586417311275,43.84238738682669,-8.134807445382194,-6.3102246973257925,1.4803925209551405,-63.39990234375
2018-05-04,2663.419921875,3335260000,0.012729810028334959,0.008078551190927857,46.836290556703595,-6.637615732947779,-6.375702904753464,-0.21622200069803882,-6.719970703125
2018-05-07,2672.6298828125,3266810000,0.003451980554989958,0.008080339754785507,41.906396288722064,-4.655109569799151,-6.0315842364875225,-0.47605935260909876,2.33984375
2018-05-08,2671.919921875,3745100000,-0.0002656766117338216,0.007215328572460165,41.13128911625998,-3.105401640634227,-5.4463477155820605,1.034093837007566,37.35986328125
2018-05-09,2697.7900390625,3913650000,0.009635647934868785,0.00736712634596281,51.07189225371412,0.20581728367051255,-4.315914713050812,1.4081298879583364,58.39013671875
2018-05-10,2723.070068359375,3380640000,0.009327011603848374,0.007427965553472476,62.04766117488064,4.812502352764568,-2.490231296424164,-0.32853803494706374,56.130126953125
2018-05-11,2727.719970703125,2874850000,0.001706139270961256,0.0073689712383871704,62.80947811966687,8.737457113533765,-0.24469361102450357,-1.9040828211353615,57.81005859375
2018-05-14,2730.1298828125,2994360000,0.0008830995101265589,0.0071956987814918005,75.03799314332497,11.905041338225146,2.18525338177579,-1.5109404240245337,82.079833984375
2018-05-15,2711.449951171875,3291190000,-0.006865655043990812,0.0070224374577374845,67.59982299808327,12.761998819053588,4.30060247128606,-0.5764271234573833,56.64990234375
2018-05-16,2722.4599609375,3248480000,0.004052339847514407,0.00707697612006387,64.75343258483824,14.165649535099874,6.273611885581984,-0.6772754667085003,86.7900390625
2018-05-17,2720.1298828125,3478150000,-0.0008562387886101002,0.006942104683554603,63.39057989977619,14.91815892509021,8.002521294558413,0.022464174286721372,90.39990234375
2018-05-18,2712.969970703125,3383270000,-0.0026356652545503154,0.006654737829518944,68.78254481755124,14.766871019984592,9.355391240316463,-0.2664525700015041,49.550048828125
2018-05-21,2733.010009765625,3053480000,0.007359604547933372,0.006810583470009833,71.01177217547809,16.07782876034662,10.69987874485741,-1.305167225431003,60.380126953125
2018-05-22,2724.43994140625,3384140000,-0.0031406885928751895,0.005984089722189963,75.28342873672557,16.238372511409125,11.807577498520319,-0.22005464265349003,52.52001953125
2018-05-23,2733.2900390625,3333160000,0.0032431452068987514,0.005994317327515591,79.01492806838019,16.884756272885625,12.823013253651938,-0.34568622379105346,35.5
2018-05-24,2727.760009765625,3285750000,-0.0020252629577225518,0.00568806213498196,71.40388123366508,16.75779173150113,13.609968949382079,-0.4375236557749356,4.68994140625
2018-05-25,2721.330078125,3015260000,-0.002360003054185922,0.0057412909329861645,66.50630045577765,15.954605963520407,14.078896352286161,-1.2318116676337036,-6.389892578125
2018-05-29,2689.860107421875,3743310000,-0.011631572511792225,0.006069403847785365,55.031462474408926,12.633986436458144,13.789914369082885,1.039191286723043,-40.269775390625
2018-05-30,2724.010009765625,3566490000,0.012615875351923801,0.0066163635207274335,57.02722898282927,12.611683635583177,13.554268222358365,0.4868395183447278,12.56005859375
2018-05-31,2705.27001953125,4241100000,-0.006903333243434208,0.00659446669438107,45.056085146895484,10.95601576617355,13.034617731078043,2.3931475978389027,-17.18994140625
2018-06-01,2734.6201171875,3694310000,0.01079079970923988,0.006863658095128627,51.68526462285921,11.874629822581028,12.802620149363158,0.8489093292307106,14.490234375
2018-06-04,2746.8701171875,3410090000,0.004469594898352221,0.006415075692591274,53.901060263666345,13.43595790855079,12.929287701207448,-0.01529583931790355,33.900146484375
2018-06-05,2748.800048828125,3523550000,0.0007023462695756739,0.006401450323619616,59.4408994976735,14.660010988020076,13.27543235858476,0.28804392213996194,15.7900390625
2018-06-06,2772.35009765625,3662780000,0.008530900637311972,0.006580312514780928,61.85883374303907,17.330160101696492,14.086377907234821,0.7282656503797517,47.91015625
2018-06-07,2770.3701171875,3742080000,-0.0007144436219845289,0.006337889811574593,61.96196056547619,19.066736209659666,15.082449567747027,1.0321726251575747,37.080078125
2018-06-08,2779.030029296875,3138850000,0.0031210289077513477,0.006071961886787235,65.61703512854609,20.90069051538876,16.246097757300824,-0.8197195481596606,51.27001953125
2018-06-11,2782.0,3262130000,0.0010681370069403208,0.006069826928771225,62.598366368025516,22.336232219795875,17.464124649821144,-0.5349377050351743,60.669921875
2018-06-12,2786.85009765625,3435700000,0.0017418672787038484,0.006072103710534667,66.36258429900607,23.593228527946394,18.689945425463353,-0.031724896241135975,96.989990234375
2018-06-13,2775.6298828125,3820770000,-0.004034254541411457,0.005909196353952861,60.964322202777744,23.414256265782114,19.634807593537687,1.1971350899384634,51.619873046875
2018-06-14,2782.489990234375,3540930000,0.002468500522503687,0.005879067686772174,64.07590568426129,23.554367098112834,20.41871949445974,0.19180765832558827,77.219970703125
2018-06-15,2779.659912109375,5451990000,-0.00101762031549408,0.005881990278325408,65.28477056754512,23.169977522527006,20.968971100077137,3.5551931911749373,45.039794921875
2018-06-18,2773.75,3316120000,-0.002128391180886516,0.005866186060201244,75.38268340067813,22.133379566304484,21.201852793323944,-0.5029381002728629,26.8798828125
2018-06-19,2762.590087890625,3671160000,-0.004031517951391294,0.0057795945342786195,63.55968271729095,20.17884661787275,20.99725155823277,0.1155324308979495,13.7900390625
2018-06-20,2767.320068359375,3332140000,0.001710690224112545,0.0057185465921888974,74.191006123968,18.794837688465122,20.556768784277626,-0.5398521953079954,-5.030029296875
2018-06-21,2749.760009765625,3336580000,-0.006365728843220268,0.0059015047259536515,56.50002830064086,16.095646620406114,19.6645443515007,-0.5316391874173505,-20.610107421875
2018-06-22,2754.8798828125,5468110000,0.0018602032551338834,0.005884846681026951,53.66311163513586,14.205855332216743,18.572806547641346,2.676003926566742,-24.150146484375
2018-06-25,2717.070068359375,3663280000,-0.013819722967770653,0.006681408019747103,39.07444769494603,9.547444346015254,16.767734107312734,-0.13874367993745115,-64.929931640625
2018-06-26,2723.06005859375,3568900000,0.0022021505056967236,0.006114425094347471,30.693271926771146,6.266688559345766,14.667524997716184,-0.27354727677690993,-63.7900390625
2018-06-27,2699.6298828125,3803990000,-0.008641586313141117,0.005755258977528838,26.27760293689026,1.7559426985471873,12.085208537879279,0.07863237308586819,-76.0
2018-06-28,2716.31005859375,3461100000,0.006159680019031288,0.005725450059858254,30.040788420750033,-0.46760160783196625,9.574646508734615,-0.4064428461362219,-66.179931640625
2018-06-29,2718.3701171875,3586800000,0.0007581158875170001,0.005160688335836321,29.63328217455043,-2.04003944900478,7.251709317184949,-0.1966008446033715,-61.289794921875
2018-07-02,2726.7099609375,3095040000,0.003063260834293461,0.005101550823665651,31.17092574587393,-2.5835082619582863,5.284665801355091,-0.9394146186200738,-47.0400390625
2018-07-03,2713.219970703125,1911460000,-0.004959629280533677,0.005195248337384502,30.7341102062165,-4.05592838730081,3.4165469636229915,-2.263277298660086,-49.3701171875
2018-07-05,2736.610107421875,2980160000,0.008583856745537827,0.0052001856460052905,37.148492209383754,-3.297522835595828,2.073733003778699,-0.7832269820165771,-30.7099609375
2018-07-06,2759.820068359375,2590250000,0.00844551760058016,0.005583354949122672,45.0121039218671,-0.8143289481376996,1.4961206133952372,-1.1718409060349053,10.06005859375
2018-07-09,2784.169921875,3070060000,0.008784290785341506,0.005895061710044236,52.397370307209414,3.0828293995714375,1.8134623706305575,-0.562582801107191,29.2900390625
2018-07-10,2793.840087890625,3080140000,0.003467249318821859,0.005940198031086429,57.239491425727344,6.872404151655701,2.8252507268357903,-0.5357502271443179,76.77001953125
2018-07-11,2774.02001953125,2986180000,-0.007119486371916502,0.006146985832817097,51.45070724819712,8.182093142298072,3.89661920992842,-0.61848862025378,50.9599609375
2018-07-12,2798.2900390625,2834230000,0.0087109915801719,0.0063878525998619365,60.21125349700462,11.050964031459444,5.3274881742348095,-0.7374582235379313,98.66015625
2018-07-13,2801.31005859375,2619790000,0.0010786555366086475,0.00637178002850244,59.85651973812416,13.413622260245575,6.944714991437129,-0.9212819398144234,85.0
2018-07-16,2798.429931640625,2819860000,-0.0010286646208985384,0.0063719040884715646,70.27906920137283,14.882097416601027,8.53219147647004,-0.6370099654395954,80.059814453125
2018-07-17,2809.550048828125,3064920000,0.003965824343443431,0.0063935059396693665,71.02019407290847,16.75006588556289,10.175766358288717,-0.26350262853583695,82.840087890625
2018-07-18,2815.6201171875,3111560000,0.0021581820767374625,0.006304604311778127,80.78777447425107,18.506898899276166,11.841992866486294,-0.15717417365374098,102.400146484375
2018-07-19,2804.489990234375,3278360000,-0.003960826849049506,0.00639551568100062,74.11652531338763,18.78457575198945,13.230509443586982,0.09029528797128629,67.8798828125
2018-07-20,2801.830078125,3243250000,-0.0009488977712743676,0.00619351647202831,72.75100161056316,18.5758765422338,14.29958286331638,0.045866503422632925,42.010009765625
2018-07-23,2806.97998046875,2928490000,0.0018363623432315187,0.006193331919940766,72.2687151867184,18.611484673319865,15.1619632253171,-0.36134551211571725,22.81005859375
2018-07-24,2820.39990234375,3430410000,0.004769518886053562,0.005173046904313622,79.74569644834179,19.497801279174382,16.029130836088576,0.8516552710587115,26.559814453125
2018-07-25,2846.070068359375,3584400000,0.009060435070372713,0.005418000387055425,79.99882238958564,22.01773937393,17.226852543656882,1.2141673739613934,72.050048828125
2018-07-26,2837.43994140625,3667290000,-0.00303690274886736,0.004952149383815906,73.12033765927771,23.052701853298004,18.39202240558512,1.4679227523170844,39.14990234375
2018-07-27,2818.820068359375,3434370000,-0.006583834644845457,0.005264998952589423,60.68587398940199,22.1155354929424,19.13672502305658,0.9043484506295568,17.510009765625
2018-07-30,2802.60009765625,3261190000,-0.0057707893155871425,0.00553203918608098,52.59662910777737,19.835375347414356,19.276455087928138,0.5401352821123654,4.170166015625
2018-07-31,2816.2900390625,3906890000,0.004872837219303094,0.005573154629593258,63.00213575726263,18.91494248719755,19.204152567782018,1.872025995480913,6.739990234375
2018-08-01,2813.360107421875,3501350000,-0.0010408930675711336,0.005395863502402229,55.33604081625596,17.744526348291856,18.912227323883982,0.9596614030838995,-2.260009765625
2018-08-02,2827.219970703125,3501380000,0.0049143495822087,0.005212767918230966,58.52019197266525,17.730935114308068,18.6759688819688,0.8727837092927506,22.72998046875
2018-08-03,2840.35009765625,3043690000,0.004633432065347987,0.005016387984974402,62.914403389988586,18.56563180759531,18.6539014670941,-0.5416418854493618,38.52001953125
2018-08-06,2850.39990234375,2879020000,0.003531982650801626,0.004741514419796401,62.668213211144206,19.809708520160257,18.885062877707334,-0.9997304432001903,43.419921875
2018-08-07,2858.449951171875,3185440000,0.0028202017464857678,0.004727240129068825,63.121104191878324,21.200824206177458,19.34821514340136,-0.08723366419514811,38.050048828125
2018-08-08,2857.699951171875,2978070000,-0.00026241439329510795,0.004328261005484582,67.40826530775252,21.989295812040837,19.87643127712926,-0.7164472269714341,11.6298828125
2018-08-09,2853.580078125,3066180000,-0.0014427146770399496,0.004020765473443416,66.77041631723026,22.02780511275978,20.306706044255364,-0.49921505704673014,16.14013671875
2018-08-10,2833.280029296875,3265590000,-0.007139312263244473,0.004410950631958905,57.76088757609596,20.187580424222688,20.28288092024883,0.028076297941129327,14.4599609375
2018-08-13,2821.929931640625,3173630000,-0.004014037665980266,0.004517042075633731,50.45708025853808,17.610335583865435,19.74837185297215,-0.38082493821571406,19.329833984375
2018-08-14,2839.9599609375,2986500000,0.006368930016417421,0.0046464863714101275,48.08736069991273,16.82872381998186,19.16444224637409,-1.0522572777781631,23.669921875
2018-08-15,2818.3701171875,3656680000,-0.007631208581378815,0.004971136357174062,44.47857878009885,14.30231178686472,18.192016154472217,1.2741952056685597,5.010009765625
2018-08-16,2840.68994140625,3232000000,0.00788821455263811,0.005170212268194923,56.19931597763848,13.94042996836879,17.34169891725153,-0.22848123260212203,13.469970703125
2018-08-17,2850.1298828125,3037640000,0.003317606375263089,0.005189132638164947,64.0115442192538,14.251079296759144,16.723574993153054,-0.865036026792899,9.77978515625
2018-08-20,2857.050048828125,2757150000,0.002425074902128281,0.0051966592109097065,62.515386264582276,14.884093671073515,16.355678728737146,-1.7309029441221249,6.650146484375
2018-08-21,2862.9599609375,3174010000,0.002066399954627058,0.005124942468293924,64.95597006464988,15.681869831536005,16.220916949296917,-0.30286486874722596,4.510009765625
2018-08-22,2861.820068359375,2701250000,-0.0003982310542435054,0.0047395094046993455,61.29986477349561,16.037265956605097,16.184186750758553,-1.6519828066993743,4.1201171875
2018-08-23,2856.97998046875,2724450000,-0.0016926939235351061,0.004699419341644356,55.74198334288701,15.746846638327952,16.09671872827243,-1.427441777359206,3.39990234375
2018-08-24,2874.68994140625,2603010000,0.006179705928285333,0.004574202832825828,57.96552850527449,16.75261489874083,16.22789796236611,-1.5899075599956742,41.409912109375
2018-08-27,2896.739990234375,2865070000,0.007641141407110444,0.004514954639413572,61.50060129645382,19.108670130211067,16.804052395935102,-0.734269817252749,74.81005859375
2018-08-28,2897.52001953125,2687770000,0.00026924207759835515,0.004459108449720592,61.957996020428666,20.799043965303554,17.603050709808794,-1.2433153259439447,57.56005859375
2018-08-29,2914.0400390625,2805520000,0.005685242468911669,0.004516870005382825,66.89770652343014,23.204217762291137,18.723284120305262,-0.7613800023453094,95.669921875
2018-08-30,2901.1298828125,2810450000,-0.004440172044458075,0.004655050855533888,69.78014391356646,23.794309810058166,19.737489258255845,-0.6707429893463743,60.43994140625
2018-08-31,2901.52001953125,2887220000,0.00013446846730492032,0.004593290455659743,74.78669065240499,24.016594261501268,20.593310258904932,-0.3388005900273796,51.39013671875
2018-09-04,2896.719970703125,3087420000,-0.0016556920488793076,0.004593143876391507,69.26418117970313,23.53414613514542,21.18147743415303,0.4032758490967554,39.669921875
2018-09-05,2888.60009765625,3248780000,-0.002807062801265972,0.0046354254420658166,76.23456452348381,22.240226242116933,21.393227195745812,1.0098161777976462,25.64013671875
2018-09-06,2878.050048828125,3144240000,-0.0036589910366181576,0.004727092032117933,65.3014452814869,20.131423478491797,21.14086645229501,0.5686617647178339,16.22998046875
2018-09-07,2871.679931640625,2976580000,-0.002215797895014484,0.004745688387806819,59.05384364480057,17.741652907879597,20.46102374341193,-0.05627331996834254,14.699951171875
2018-09-10,2877.1298828125,2751100000,0.0018960282146933797,0.004417310401054277,58.541681812044985,16.10189476947062,19.589197948623667,-0.8326309948142363,2.43994140625
2018-09-11,2887.889892578125,2904500000,0.003732865689715426,0.004314377621209636,60.184595989316016,15.49203381301868,18.76976512150267,-0.18795864010183513,-8.85009765625
2018-09-12,2888.919921875,3341280000,0.0003566083498935524,0.004137830870718561,61.08101848616682,14.91984258027469,17.999780613257073,1.388025060779286,-8.60009765625
2018-09-13,2904.179931640625,3274090000,0.005268352159391334,0.003730828913663803,67.78439896898303,15.518839229960577,17.503592336597773,1.4281681027461504,-9.860107421875
2018-09-14,2904.97998046875,3179410000,0.00027544390076635555,0.0034201360967183146,63.0796705729551,15.875107186537207,17.17789530658566,1.0361168635251583,3.85009765625
2018-09-17,2888.800048828125,2967980000,-0.005585290991549207,0.0036878138279966667,46.38832251673574,14.682616017757482,16.678839448820025,0.10530268828358853,-12.719970703125
2018-09-18,2904.31005859375,3091190000,0.0053546528676252396,0.0038169535675770085,52.723633286849164,14.818269421703008,16.306725443396623,0.590337963469994,7.590087890625
